NoStrat,KEY,dataset,fire_year,sample_year,sample_gap_yr,FIRE,plotname,PLOT,ValueFrom,RDNBR_orig,RdNBR,RdNBR_BL,dNBR_1018_use,dNBR_BL_1018_use,dNBR_Offset,dNBR_Offset_BL,RBR,RBR_BL,preNBR,comments,lon,elev,slope,aspect,lat,lat_rad,slope_rad,aspect_rad,FoldedAspect,ln_HeatLoad,HeatLoad,solrad,forest3,forest2,Easting,Northing,MaxTreeHeight,QMD_LAF,QMD_all,RDNBR,FIRESEV,FIRESEVCODE,FIRESEVNUM,CHARHT,CHARHT_percMax,BOLESCORCH,LITTDUFFMM,SOILCHARMM,CHARCOV,LiveVegCov,Firemort.BA.p,Firemort.trees.p,over1,over2,FieldClass,FieldClass2,under1,under2,picolive,ablalive,pienlive,pifllive,psmelive,picobk,ablabk,pienbk,piflbk,psmebk,BABK_p,basal.area,ba_ha,stems_ha,stems,RedGrayStage.BA,RedGrayStage.BA.p,RedGrayStage.trees,RedGrayStage.trees.p,GreenAttack.BA,GreenAttack.BA.p,GreenAttack.trees,GreenAttack.trees.p,RedGrayGreenStage.BA,RedGrayGreenStage.BA.p,RedGrayGreenStage.trees,RedGrayGreenStage.trees.p,OutbreakStage,snag.BA,snag.BA.p,snag.trees,snag.trees.p,FireKill.BA,FireKill.BA.p,FireKill.trees,FireKill.trees.p,live.BA,live.BA.p,live.trees,live.trees.p,LAF.trees,LAF.trees.p,LAF.BA,LAF.BA.p,abla.trees,abla.trees.p,abla.BA,abla.BA.p,pifl.trees,pifl.trees.p,pifl.BA,pifl.BA.p,unk.trees,unk.trees.p,unk.BA,unk.BA.p,pico.trees,pico.trees.p,pico.BA,pico.BA.p,pien.trees,pien.trees.p,pien.BA,pien.BA.p,psme.trees,psme.trees.p,psme.BA,psme.BA.p,abgr.trees,abgr.trees.p,abgr.BA,abgr.BA.p,pial.trees,pial.trees.p,pial.BA,pial.BA.p,potr.trees,potr.trees.p,potr.BA,potr.BA.p,pipo.trees,pipo.trees.p,pipo.BA,pipo.BA.p,pisp.trees,pisp.trees.p,pisp.BA,pisp.BA.p,sasp.trees,sasp.trees.p,sasp.BA,sasp.BA.p,jusp.trees,jusp.trees.p,jusp.BA,jusp.BA.p,pipu.trees,pipu.trees.p,pipu.BA,pipu.BA.p,abco.trees,abco.trees.p,abco.BA,abco.BA.p,stems10,stems_ha10,BKBApico,BKBAabla,BKBApien,BKBApsme,BKBApialfl,BKBA_DC1,BKBA_DC2,BKBA_DC2_pico,DC2_pico,BA_DC1,BA_DC2,need_remain_LAF_avg,total_BA_DC1p,total_BA_DC2p,picoBABK.p,ablaBABK.p,pienBABK.p,psmeBABK.p,pialfl.BA,pialflBABK.p
All,525,RAA,2013,2014,1,Papoose,PA39,525,Extraction,765,1547,1403,416,331,617,569,163,236,0.15966,,-107.049,3273,26,156,37.6607,0.657303214,0.453785606,2.722713633,1.93731547,-0.019148442,0.981034,,3,3,319245,4170144,16,14.71305153,19.78080782,765,,,1,5.702702703,0.529837838,0.392162162,,,0.7,,0.944537815,0.666666667,PIEN,ABLA,,,,,,,,,,,,,,,,,32.566611,925,,,,,,,,,,,0.694,,,,,,,,,,,,,,,,,,,0.16,,,,0.090799469,,,,0,,,,0,,,,0,,,,0.893765827,,,,0,,,,0,,,,0,,,,0.015434704,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,850,,,,,,,,,,,,,,,,,,,,
All,526,RAA,2013,2014,1,Papoose,PA40,526,Extraction,434,627,644,469,449,285,291,254,271,0.20635,,-107.048,3265,15,84,37.656,0.657221183,0.261799388,1.466076572,0.680678408,-0.384097459,0.681065,,3,3,319316,4169618,,12.13378873,16.89843772,434,,,1,2.153846154,0.217538462,0.582692308,,,0.25,,0.370883429,0.56,PIEN,ABLA,,,,,,,,,,,,,,,,,31.8813495,1275,,,,,,,,,,,0.513,,,,,,,,,,,,,,,,,,,0.26,,,,0.247213155,,,,0,,,,0,,,,0,,,,0.752786845,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,850,,,,,,,,,,,,,,,,,,,,
All,438,RAA,2013,2014,1,Papoose,PA41,438,Extraction,-204,283,276,72,68,152,147,-57,-54,0.28736,,-107.233,3343,44,302,37.695,0.657901862,0.767944871,5.270894341,1.79768913,-0.123642056,0.883696,,3,3,303153,4174334,,,,-204,,,0,0,0,0,,0,0,,0,0,PIEN,ABLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,439,RAA,2013,2014,1,Papoose,PA42,439,Extraction,-244,148,148,46,39,67,69,-85,-79,0.20430,,-107.227,3440,21,248,37.69,0.657814595,0.366519143,4.328416545,2.740166926,0.031852495,1.032365,,3,3,303639,4173789,,,,-244,,,0,0,0,0,,0,0,,0,0,PIEN,ABLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,440,RAA,2013,2014,1,Papoose,PA43,440,Extraction,-724,402,525,130,185,124,189,37,-11,0.09524,,-107.221,3523,28,315,37.685,0.657727329,0.488692191,5.497787144,1.570796327,-0.151801162,0.859159,,3,3,304146,4173136,,,,-724,,,0,0,0,0,,0,0,,0,0,PIEN,ABLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,441,RAA,2013,2014,1,Papoose,PA44,441,Extraction,-7,603,596,228,249,288,301,84,70,0.22807,,-107.218,3556,16,46,37.683,0.657692422,0.27925268,0.802851456,0.017453293,-0.557427506,0.57268,,3,3,304407,4172941,,,,-7,,,0,0,0,0,,0,0,,0,0,PIEN,ABLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,442,RAA,2013,2014,1,Papoose,PA45,442,Extraction,-690,581,574,164,165,260,244,20,18,0.20000,,-107.215,3586,5,348,37.675,0.657552796,0.087266463,6.073745797,0.994837674,-0.232732453,0.792366,,3,3,304697,4172072,,,,-690,,,0,0,0,0,,0,0,,0,0,PIEN,ABLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,443,RAA,2013,2014,1,Papoose,PA46,443,Extraction,-280,173,56,-39,-20,99,35,-125,-136,0.32653,,-107.182,3256,14,225,37.664,0.657360809,0.244346095,3.926990817,3.141592654,-0.068873117,0.933445,,3,3,307588,4170796,,,,-280,,,0,0,0,0,,0,0,,0,0,PIEN,ABLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,444,RAA,2013,2014,1,Papoose,PA47,444,Extraction,-370,173,183,28,26,94,98,-90,-88,0.29524,,-107.179,3310,36,281,37.656,0.657221183,0.628318531,4.904375198,2.164208272,0.049167572,1.050396,,3,3,307798,4169926,,,,-370,,,0,0,0,0,,0,0,,0,0,PIEN,ABLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,445,RAA,2013,2014,1,Papoose,PA48,445,Extraction,-756,399,443,82,86,127,167,-49,-54,0.10170,,-107.186,3481,39,103,37.64,0.65694193,0.680678408,1.79768913,1.012290966,-0.575679991,0.562322,,3,3,307089,4168122,,,,-756,,,0,0,0,0,,0,0,,0,0,PIEN,ABLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,446,RAA,2013,2014,1,Papoose,PA49,446,Extraction,-240,136,147,75,62,78,84,-60,-50,0.32710,,-107.058,3311,24,244,37.588,0.656034359,0.41887902,4.258603375,2.809980096,0.045477378,1.046527,,3,3,318306,4162139,,,,-240,,,0,0,0,0,,0,0,,0,0,PIEN,ABLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,447,RAA,2013,2014,1,Papoose,PA50,447,Extraction,-214,363,351,149,146,237,227,3,5,0.42593,,-107.085,3315,56,315,37.585,0.655981999,0.977384381,5.497787144,1.570796327,-0.395222542,0.67353,,3,3,315914,4161793,,,,-214,,,0,0,0,0,,0,0,,0,0,PIEN,ABLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,448,RAA,2013,2014,1,Papoose,PA51,448,Extraction,-591,176,192,3,17,89,102,-99,-111,0.25532,,-107.084,3418,26,313,37.581,0.655912186,0.453785606,5.462880559,1.605702912,-0.130283874,0.877846,,,,315945,4161398,,,,-591,,,0,0,0,0,,0,0,,0,0,PIEN,ABLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,527,RAA,2013,2014,1,WestFork,WF01,527,Extraction,766,813,819,541,521,539,531,278,289,0.43902,,-106.813,3278,22,212,37.6064,0.6563555,0.383972435,3.700098014,2.914699851,0.020400447,1.02061,,3,3,339985,4163689,29.2,11.69452692,24.47985978,766,,,2,4.25,0.391666667,1,,,0.625,,1,1,PIEN,ABLA,,,,,,,,,,,,,,,,,28.2253125,600,,,,,,,,,,,0.851,,,,,,,,,,,,,,,,,,,0.12,,,,0,,,,0,,,,0,,,,0,,,,1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,425,,,,,,,,,,,,,,,,,,,,
All,528,RAA,2013,2014,1,WestFork,WF02,528,Extraction,378,353,363,167,172,223,227,33,30,0.39759,,-106.809,3289,17,208,37.6054,0.656338047,0.296705973,3.630284844,2.844886681,-0.007386141,0.992641,,3,3,340358,4163574,29,13.49814566,24.50372995,378,,,1,1.507936508,0.080634921,0.647619048,,,0.725,,0.801137478,0.5,PIEN,ABLA,,,,,,,,,,,,,,,,,74.236008,1575,,,,,,,,,,,0.82,,,,,,,,,,,,,,,,,,,0.13,,,,0.155443292,,,,0,,,,0.007326492,,,,0,,,,0.837230216,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,950,,,,,,,,,,,,,,,,,,,,
All,483,RAA,2013,2014,1,WestFork,WF03,483,Extraction,300,313,431,118,215,179,275,61,-6,0.32632,,-106.806,3261,27,266,37.6025,0.656287432,0.471238898,4.64257581,2.42600766,0.071565255,1.074188,,3,3,340579,4163244,24,19.76725724,26.35208945,300,,,1,1.526315789,0.125,0.748684211,,,0.4,,0.83961825,0.818181818,PIEN,ABLA,,,,,,,,,,,,,,,,,51.7873125,950,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,0.33,,,,0.424151659,,,,0,,,,0.00185782,,,,0,,,,0.573990521,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,800,,,,,,,,,,,,,,,,,,,,
All,484,RAA,2013,2014,1,WestFork,WF04,484,Extraction,500,740,679,463,421,498,443,207,233,0.45206,,-106.802,3258,25,258,37.5994,0.656233327,0.436332313,4.50294947,2.565634,0.065518283,1.067712,,3,3,340894,4162892,34,18.94447964,23.17612854,500,,,1,2.3125,0.17515625,0.78125,,,0.525,,0.599222361,0.852941176,PIEN,ABLA,,,,,,,,,,,,,,,,,67.4638965,1600,,,,,,,,,,,0.547,,,,,,,,,,,,,,,,,,,0.4,,,,0.39797433,,,,0,,,,0,,,,0,,,,0.60202567,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1000,,,,,,,,,,,,,,,,,,,,
All,529,RAA,2013,2014,1,WestFork,WF05,529,Extraction,454,645,627,342,354,399,380,167,157,0.38272,,-106.797,3310,30,256,37.5948,0.656153042,0.523598776,4.468042885,2.600540585,0.087149616,1.09106,,3,3,341320,4162373,,13.04172627,14.3018066,454,,,1,1.072916667,0.108229167,0.421875,,,0.55,,0.699914749,0.597014925,ABLA,PIEN,,,,,,,,,,,,,,,,,38.535651,2400,,,,,,,,,,,0.371,,,,,,,,,,,,,,,,,,,0.6,,,,0.536787934,,,,0,,,,0.004127178,,,,0,,,,0.459084887,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1325,,,,,,,,,,,,,,,,,,,,
All,485,RAA,2013,2014,1,WestFork,WF06,485,Extraction,475,673,597,375,369,426,371,176,178,0.40000,,-106.796,3407,24,238,37.5991,0.656228091,0.41887902,4.15388362,2.914699851,0.031277317,1.031772,,3,3,341461,4162853,,7.10174465,18.99303674,475,,,1,0.551724138,0.051724138,0.293103448,,,0.15,,0.590622182,0.523809524,PIEN,ABLA,,,,,,,,,,,,,,,,,41.060712,1450,,,,,,,,,,,0.816,,,,,,,,,,,,,,,,,,,0.05,,,,0.015350038,,,,0,,,,0.012241775,,,,0,,,,0.972408187,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1000,,,,,,,,,,,,,,,,,,,,
All,569,RAA,2013,2014,1,WestFork,WF07,569,Extraction,1073,1239,1228,547,545,572,568,346,347,0.21348,,-106.805,3428,28,228,37.6092,0.656404369,0.488692191,3.979350695,3.089232776,0.008570616,1.008607,,3,3,340698,4163993,22,23.28375503,27.11232331,1073,,,3,10.5,1,1,,,1,,1,1,PIEN,ABLA,,,,,,,,,,,,,,,,,51.3082185,675,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,,0.38,,,,0.277256898,,,,0,,,,0.034441851,,,,0,,,,0.688301251,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,625,,,,,,,,,,,,,,,,,,,,
All,486,RAA,2013,2014,1,WestFork,WF08,486,Extraction,75,279,315,222,212,177,202,62,69,0.40187,,-106.812,3244,12,58,37.5958,0.656170495,0.20943951,1.012290966,0.226892803,-0.431152092,0.64976,,3,3,339997,4162517,23,13.61974515,17.57115471,75,,,1,1.364705882,0.177058824,0.674117647,,,0.4,,0.578811786,0.656716418,PIEN,ABLA,,,,,,,,,,,,,,,,,64.71696,2125,,,,,,,,,,,0.194,,,,,,,,,,,,,,,,,,,0.47,,,,0.387773058,,,,0,,,,0,,,,0,,,,0.612226942,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1250,,,,,,,,,,,,,,,,,,,,
All,570,RAA,2013,2014,1,WestFork,WF09,570,Extraction,1158,1209,1193,641,638,633,637,399,405,0.27473,,-106.815,3331,38,192,37.5782,0.655863317,0.663225116,3.351032164,2.565634,0.098476534,1.103489,,3,3,339714,4160569,19,11.93688551,20.62157521,1158,,,3,7.228070175,1,1,,,1,,1,1,PIEN,ABLA,,,,,,,,,,,,,,,,,50.9076645,1525,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,,,0.13,,,,0.10938404,,,,0,,,,0,,,,0,,,,0.89061596,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1200,,,,,,,,,,,,,,,,,,,,
All,487,RAA,2013,2014,1,WestFork,WF10,487,Extraction,150,674,639,228,234,350,334,85,81,0.26923,,-106.826,3484,9,126,37.5793,0.655882516,0.157079633,2.199114858,1.413716694,-0.18228027,0.833368,,3,3,338741,4160704,25,12.7265408,26.28925091,150,,,1,1.11627907,0.114878049,0.611363636,,,0.425,,0.52943314,0.55,PIEN,ABLA,,,,,,,,,,,,,,,,,59.678619,1100,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,,,,0.1,,,,0.077646904,,,,0,,,,0.003290123,,,,0,,,,0.919062973,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,850,,,,,,,,,,,,,,,,,,,,
All,488,RAA,2013,2014,1,WestFork,WF11,488,Extraction,175,632,598,284,279,316,300,123,127,0.25000,,-106.831,3572,15,170,37.5805,0.65590346,0.261799388,2.967059728,2.181661565,-0.032847507,0.967686,,3,3,338331,4160852,,10.36281938,28.97970093,175,,,1,1.260869565,0.168478261,0.360869565,,,0.325,,0.198757764,0,PIEN,ABLA,,,,,,,,,,,,,,,,,89.920446,1075,,,,,,,,,,,0.649,,,,,,,,,,,,,,,,,,,0.04,,,,0.009280286,,,,0,,,,0,,,,0,,,,0.990719714,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1025,,,,,,,,,,,,,,,,,,,,
All,571,RAA,2013,2014,1,WestFork,WF12,571,Extraction,1145,1444,1435,764,759,783,773,490,493,0.29412,,-106.819,3479,24,60,37.5846,0.655975018,0.41887902,1.047197551,0.261799388,-0.682263827,0.505471,,3,3,339393,4161279,25,15.38789333,28.56397,1145,,,3,11.42857143,1,1,,,1,,1,1,PIEN,ABLA,,,,,,,,,,,,,,,,,56.07756,825,,,,,,,,,,,0.874,,,,,,,,,,,,,,,,,,,0.03,,,,0.024859944,,,,0,,,,0,,,,0,,,,0.975140056,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,875,,,,,,,,,,,,,,,,,,,,
All,572,RAA,2013,2014,1,WestFork,WF13,572,Extraction,1230,1212,1248,621,630,654,676,390,384,0.29167,,-106.822,3444,29,204,37.5809,0.655910441,0.506145483,3.560471674,2.775073511,0.071581052,1.074205,,3,3,339132,4160877,19,15.82244368,22.42575904,1230,,,3,10.80487805,1,1,,,1,,1,1,PIEN,ABLA,,,,,,,,,,,,,,,,,40.4657715,1025,,,,,,,,,,,0.789,,,,,,,,,,,,,,,,,,,0.22,,,,0.210684652,,,,0,,,,0,,,,0,,,,0.789315348,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,875,,,,,,,,,,,,,,,,,,,,
All,573,RAA,2013,2014,1,WestFork,WF14,573,Extraction,1000,1180,852,763,606,713,520,349,467,0.36585,,-106.832,3476,9,38,37.6189,0.656573666,0.157079633,0.663225116,0.122173048,-0.384954902,0.680481,,3,3,338306,4165115,29,12.23485275,27.86615264,1000,,,1,9.111111111,0.655555556,0.778571429,,,0.575,,0.968637532,0.846153846,PIEN,ABLA,,,,,,,,,,,,,,,,,96.007296,1575,,,,,,,,,,,0.845,,,,,,,,,,,,,,,,,,,0.04,,,,0.031863547,,,,0,,,,0.030534195,,,,0,,,,0.937602258,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1350,,,,,,,,,,,,,,,,,,,,
All,489,RAA,2013,2014,1,WestFork,WF15,489,Extraction,476,573,565,345,333,322,322,157,167,0.31579,,-106.83,3431,20,302,37.6221,0.656629517,0.34906585,5.270894341,1.79768913,-0.071503795,0.930993,,3,3,338513,4165463,27,8.580631769,18.79491615,476,,,1,0.91954023,0.139655172,0.291954023,,,0.4,,0.526829268,0.5,PIEN,ABLA,,,,,,,,,,,,,,,,,60.3128295,2175,,,,,,,,,,,0.722,,,,,,,,,,,,,,,,,,,0.09,,,,0.042777615,,,,0,,,,0,,,,0,,,,0.957222385,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1250,,,,,,,,,,,,,,,,,,,,
All,490,RAA,2013,2014,1,WestFork,WF16,490,Extraction,216,379,428,404,412,235,266,206,201,0.38462,,-106.827,3453,21,312,37.6247,0.656674895,0.366519143,5.445427266,1.623156204,-0.120150641,0.886787,,3,3,338795,4165746,20,10.61401789,22.49543534,216,,,1,2.836065574,0.201666667,0.349180328,,,0.225,,0.153345175,0.428571429,PIEN,ABLA,,,,,,,,,,,,,,,,,60.5798655,1525,,,,,,,,,,,0.448,,,,,,,,,,,,,,,,,,,0.05,,,,0.030661524,,,,0,,,,0,,,,0,,,,0.969338476,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1225,,,,,,,,,,,,,,,,,,,,
All,491,RAA,2013,2014,1,WestFork,WF17,491,Extraction,447,645,682,418,455,400,419,239,212,0.38462,,-106.83,3329,38,326,37.6274,0.656722019,0.663225116,5.689773362,1.378810109,-0.318889309,0.726956,,3,3,338505,4166050,24,17.89310083,27.73178774,447,,,1,0.769230769,0.050384615,0.173076923,,,0.15,,0.070089286,0.083333333,PIEN,ABLA,,,,,,,,,,,,,,,,,79.9910265,1325,,,,,,,,,,,0.735,,,,,,,,,,,,,,,,,,,0.11,,,,0.110631091,,,,0,,,,0.001988267,,,,0,,,,0.887380643,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1200,,,,,,,,,,,,,,,,,,,,
All,574,RAA,2013,2014,1,WestFork,WF18,574,Extraction,1058,693,697,762,754,454,456,440,446,0.42857,,-106.827,3375,41,322,37.6301,0.656769143,0.715584993,5.619960191,1.448623279,-0.304341264,0.737609,,3,3,338774,4166349,18,8.868790414,18.4231457,1058,,,1,8.098591549,0.823571429,0.887323944,,,0.95,,0.952054795,0.9,PIEN,ABLA,,,,,,,,,,,,,,,,,47.292861,1775,,,,,,,,,,,0.852,,,,,,,,,,,,,,,,,,,0.04,,,,0.026239309,,,,0,,,,0.018641535,,,,0,,,,0.955119156,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1425,,,,,,,,,,,,,,,,,,,,
All,575,RAA,2013,2014,1,WestFork,WF19,575,Extraction,1119,1220,1208,783,766,818,787,449,453,0.44928,,-106.823,3450,17,326,37.6272,0.656718528,0.296705973,5.689773362,1.378810109,-0.192450468,0.824935,,3,3,339151,4166011,,7.329042003,17.95137433,1119,,,3,10.50877193,1,1,,,1,,1,1,PIEN,ABLA,,,,,,,,,,,,,,,,,36.0478965,1425,,,,,,,,,,,0.992,,,,,,,,,,,,,,,,,,,0.05,,,,0.007952503,,,,0,,,,0,,,,0,,,,0.992047497,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1050,,,,,,,,,,,,,,,,,,,,
All,576,RAA,2013,2014,1,WestFork,WF20,576,Extraction,1157,1363,1360,774,773,828,825,473,474,0.36986,,-106.824,3532,21,272,37.6212,0.656613809,0.366519143,4.747295565,2.321287905,0.028386131,1.028793,,3,3,338998,4165358,11,11.37027856,18.54618267,1157,,,3,8.407407407,1,1,,,1,,1,1,PIEN,ABLA,,,,,,,,,,,,,,,,,37.801302,1400,,,,,,,,,,,0.659,,,,,,,,,,,,,,,,,,,0.15,,,,0.141751506,,,,0,,,,0,,,,0,,,,0.858248494,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1150,,,,,,,,,,,,,,,,,,,,
All,492,RAA,2013,2014,1,WestFork,WF21,492,Extraction,726,497,626,295,300,270,353,133,131,0.29546,,-106.801,3467,27,46,37.6412,0.656962874,0.471238898,0.802851456,0.017453293,-0.834486231,0.434097,,3,3,341129,4167532,24,11.37328415,19.97556558,726,,,1,0.12,0.009,0.244,,,0.35,,0.478453039,0.47826087,PIEN,ABLA,,,,,,,,,,,,,,,,,39.1541535,1250,,,,,,,,,,,0.767,,,,,,,,,,,,,,,,,,,0.18,,,,0.147334637,,,,0,,,,0,,,,0,,,,0.852665363,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,725,,,,,,,,,,,,,,,,,,,,
All,530,RAA,2013,2014,1,WestFork,WF22,530,Extraction,387,519,541,207,243,204,226,99,71,0.15464,,-106.797,3401,5,112,37.6428,0.6569908,0.087266463,1.954768762,1.169370599,-0.215531571,0.806113,,3,3,341487,4167699,23,8.403147377,20.32757846,387,,,1,0.804597701,0.085227273,0.274712644,,,0.325,,0.416348774,0.238095238,PIEN,ABLA,,,,,,,,,,,,,,,,,72.983295,2250,,,,,,,,,,,0.72,,,,,,,,,,,,,,,,,,,0.05,,,,0.041592682,,,,0,,,,0.00527307,,,,0,,,,0.953134248,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1575,,,,,,,,,,,,,,,,,,,,
All,577,RAA,2013,2014,1,WestFork,WF23,577,Extraction,1268,1363,1369,784,774,787,787,487,494,0.33333,,-106.792,3362,10,98,37.6443,0.65701698,0.174532925,1.710422667,0.925024504,-0.272722298,0.761304,,3,3,341862,4167859,26,8.850982888,14.13075623,1268,,,3,9.162162162,1,1,,,1,,1,1,PIEN,ABLA,,,,,,,,,,,,,,,,,43.4974155,2775,,,,,,,,,,,0.826,,,,,,,,,,,,,,,,,,,0.14,,,,0.124362389,,,,0,,,,0,,,,0,,,,0.875637611,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1700,,,,,,,,,,,,,,,,,,,,
All,578,RAA,2013,2014,1,WestFork,WF24,578,Extraction,1277,1373,1388,780,785,772,792,497,497,0.31646,,-106.788,3339,14,6,37.6432,0.656997781,0.244346095,0.104719755,0.680678408,-0.370070399,0.690686,,3,3,342216,4167737,,7.357378399,16.01210347,1277,,,3,6.798165138,0.894036697,1,,,0.85,,1,1,PIEN,ABLA,,,,,,,,,,,,,,,,,54.844482,2725,,,,,,,,,,,0.775,,,,,,,,,,,,,,,,,,,0.11,,,,0.029607619,,,,0,,,,0,,,,0,,,,0.970392381,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,0,0,,,0,0,,1350,,,,,,,,,,,,,,,,,,,,
